date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,yr_built,zipcode,year,house_age,city,typical_levy_rate,area_crime,school_rate,unemployment_rate,travel_time_to_work,median_household_income,total_population,median_age
2015-03-27,537000.0,3,2.0,1550,27003,1.5,0,3,8,1982,98074,2015,41,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-27,875000.0,5,3.25,4230,21455,2.0,0,3,10,1990,98074,2015,33,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-27,508800.0,3,2.0,1720,10098,1.0,0,4,8,1981,98074,2015,42,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,555000.0,4,2.5,2160,10987,1.0,0,4,8,1981,98074,2015,42,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,651100.0,4,2.5,2310,5526,2.0,0,3,9,2003,98074,2015,20,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,960000.0,3,2.5,1730,4102,3.0,4,3,8,1996,98074,2015,27,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,485000.0,3,2.25,1570,6810,1.0,0,3,8,1988,98074,2015,35,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,750000.0,5,2.5,3120,15593,2.0,4,3,11,1986,98074,2015,37,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-30,672500.0,3,2.5,2450,5760,2.0,0,3,9,2000,98074,2015,23,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-31,1060000.0,5,4.5,4140,7924,2.0,0,3,10,2005,98074,2015,18,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-03-31,510000.0,4,2.5,1620,8125,2.0,0,4,7,1983,98074,2015,40,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-01,546200.0,4,2.25,2090,8579,2.0,0,3,8,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-02,936000.0,4,2.5,3330,8897,2.0,0,3,10,2001,98074,2015,22,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-02,750000.0,5,2.75,3330,12408,1.0,0,3,10,1976,98074,2015,47,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-06,540000.0,4,2.25,3040,10283,1.0,0,4,8,1984,98074,2015,39,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-07,560000.0,3,2.75,1620,7500,1.0,0,5,7,1979,98074,2015,44,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-07,583000.0,3,2.25,1830,8276,1.0,0,3,8,1989,98074,2015,34,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-07,720000.0,3,2.5,2520,10012,2.0,0,3,10,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-09,895950.0,5,2.75,3180,9255,2.0,0,3,9,2014,98074,2015,9,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-09,550000.0,3,2.25,1880,11556,2.0,0,3,8,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-09,654300.0,3,2.5,2490,8582,2.0,0,3,9,2000,98074,2015,23,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-10,1385000.0,4,3.25,4860,181319,2.5,0,3,9,1993,98074,2015,30,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-12,746500.0,4,2.5,3460,9699,2.0,0,3,10,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-12,720000.0,3,2.5,2820,14250,2.0,0,3,11,1991,98074,2015,32,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,385000.0,3,2.0,1010,7380,1.0,0,3,7,1982,98074,2015,41,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,660000.0,5,2.25,3740,14913,1.5,0,4,9,1979,98074,2015,44,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,700000.0,4,2.25,2690,15000,2.0,0,3,9,1978,98074,2015,45,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,705000.0,3,2.5,2500,10359,2.0,0,3,10,1986,98074,2015,37,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,456000.0,3,2.5,1820,2935,2.0,0,3,8,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,418500.0,3,2.0,1800,12440,1.0,0,3,8,1978,98074,2015,45,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-13,567500.0,3,2.5,2080,4556,2.0,0,3,8,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-14,652100.0,3,2.5,2380,5017,2.0,0,3,9,2003,98074,2015,20,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-14,382500.0,3,1.5,1090,9862,1.0,0,3,8,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-15,550000.0,3,2.25,2120,18255,1.0,0,3,8,1984,98074,2015,39,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-15,552775.0,3,2.5,1900,18414,2.0,0,3,8,1971,98074,2015,52,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-15,672500.0,4,2.5,2650,11108,2.0,0,3,10,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-15,605000.0,3,2.25,1960,10139,2.0,0,3,8,1984,98074,2015,39,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-16,878000.0,4,2.5,3810,7728,2.0,0,3,9,2007,98074,2015,16,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-17,603000.0,4,2.25,2110,11155,2.0,0,3,9,1975,98074,2015,48,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-21,660000.0,4,2.25,3180,13653,2.0,0,3,9,1978,98074,2015,45,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-21,785000.0,4,2.5,3210,24527,1.5,0,3,11,1984,98074,2015,39,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-22,280000.0,3,1.0,1160,10881,1.0,0,2,7,1983,98074,2015,40,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-22,2000000.0,3,2.5,3490,21064,1.0,4,3,10,1968,98074,2015,55,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-22,675000.0,4,2.5,2990,5400,2.0,0,3,8,2005,98074,2015,18,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-23,500000.0,3,3.5,2150,4368,2.0,0,3,8,1998,98074,2015,25,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-24,807500.0,4,2.5,3190,24170,2.0,0,3,10,2002,98074,2015,21,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-24,782500.0,3,2.5,3750,7821,2.0,0,3,9,2001,98074,2015,22,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-24,1583000.0,4,4.0,5610,11063,3.0,0,3,11,2006,98074,2015,17,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-25,792000.0,3,2.5,2250,19270,2.0,0,3,8,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-27,420000.0,4,1.75,2380,15324,1.0,0,3,8,1978,98074,2015,45,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-28,490000.0,3,2.25,2330,3600,1.5,0,3,8,1971,98074,2015,52,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-29,769000.0,4,2.5,2440,6733,2.0,0,3,9,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-29,895000.0,4,3.0,3570,10273,1.5,3,3,9,1935,98074,2015,88,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-04-30,964000.0,3,2.5,3630,9475,2.0,0,3,11,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-01,725000.0,3,2.5,2810,6300,2.0,0,3,8,2001,98074,2015,22,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-04,625000.0,3,2.25,1920,9672,2.0,0,4,8,1984,98074,2015,39,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-04,700000.0,4,3.5,5360,25800,1.0,0,3,9,1971,98074,2015,52,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-04,550000.0,3,2.5,1980,9061,2.0,0,4,8,1987,98074,2015,36,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-05,861111.0,4,2.5,3650,7090,2.0,0,3,10,2008,98074,2015,15,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-08,500000.0,3,1.0,2000,21780,1.0,0,3,8,1978,98074,2015,45,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-08,770000.0,4,3.0,2800,9127,2.0,0,3,9,1999,98074,2015,24,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-05-11,870000.0,3,2.0,2320,65340,1.5,0,3,9,1992,98074,2015,31,Sammamish,0.10949999999999999,392,0.9149604,0.044000000000000004,30,"145,262","26,530",38.4
2015-01-02,263500.0,3,1.75,1330,9917,1.0,0,3,7,1981,98058,2015,42,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-02,345000.0,4,2.25,2320,7350,2.0,0,3,8,1973,98058,2015,50,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-02,500000.0,3,2.5,2760,35171,2.0,0,3,9,1990,98058,2015,33,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-02,408000.0,3,1.75,1600,313672,1.0,0,4,7,1960,98058,2015,63,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-05,99000.0,2,1.0,960,8236,1.0,0,2,6,1948,98058,2015,75,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-05,165000.0,3,1.0,970,7503,1.0,0,4,6,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-05,400000.0,6,2.5,3060,17112,1.0,0,4,8,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-07,380000.0,3,2.5,2280,10255,2.0,0,4,8,1985,98058,2015,38,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-07,180500.0,3,1.5,1540,9800,1.0,0,3,7,1973,98058,2015,50,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-12,440000.0,4,2.5,2880,8061,2.0,0,3,9,1988,98058,2015,35,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-12,419950.0,3,1.75,1770,16909,1.0,0,5,8,1977,98058,2015,46,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-13,515000.0,5,2.5,3810,15916,1.5,0,5,8,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-13,320000.0,3,2.25,1580,6561,1.0,0,3,8,1981,98058,2015,42,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-13,441000.0,3,2.5,2740,7923,2.0,0,3,9,1998,98058,2015,25,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-14,290000.0,4,2.5,2050,9015,2.0,0,4,7,1973,98058,2015,50,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-15,265000.0,3,2.25,1750,9298,1.0,0,4,7,1969,98058,2015,54,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-16,291970.0,1,1.0,680,21727,1.0,0,3,5,1952,98058,2015,71,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-16,790000.0,4,3.0,3120,157875,2.0,0,4,8,1977,98058,2015,46,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-20,348000.0,4,2.5,2070,3808,2.0,0,3,8,2003,98058,2015,20,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-20,190000.0,1,0.75,780,77603,1.0,0,1,5,1945,98058,2015,78,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-21,312500.0,3,1.75,1490,9493,1.0,0,4,8,1976,98058,2015,47,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-22,374950.0,4,1.75,1660,8160,1.0,0,3,8,1974,98058,2015,49,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-26,285000.0,4,2.5,1870,8190,1.0,0,3,7,1977,98058,2015,46,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-27,678500.0,4,3.0,2620,214750,2.0,0,3,8,1992,98058,2015,31,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-27,450000.0,3,2.0,2290,16258,1.0,0,5,8,1960,98058,2015,63,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-01-28,312000.0,4,1.0,1730,8706,1.0,0,4,7,1962,98058,2015,61,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-02,360000.0,4,3.0,2580,6740,2.0,0,3,8,1999,98058,2015,24,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-03,535000.0,4,2.25,2810,12607,2.0,0,3,10,1985,98058,2015,38,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-04,368750.0,3,2.5,2230,5717,2.0,0,3,7,2004,98058,2015,19,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-05,215000.0,3,1.0,1060,7900,1.0,0,3,7,1961,98058,2015,62,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-09,315000.0,3,2.25,1530,7906,1.0,0,3,7,1980,98058,2015,43,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-10,345000.0,3,1.75,1860,7191,1.0,0,4,7,1975,98058,2015,48,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-11,220000.0,3,1.75,1230,8917,1.0,0,4,7,1966,98058,2015,57,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-11,419625.0,4,2.5,2680,11590,2.0,0,4,9,1988,98058,2015,35,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-12,410000.0,5,2.75,2910,16410,1.5,0,4,8,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-13,390000.0,3,1.75,1320,7725,1.0,0,3,8,1978,98058,2015,45,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-17,435000.0,4,2.0,1960,50112,1.0,0,4,7,1963,98058,2015,60,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-17,279950.0,3,1.75,1660,8303,1.0,0,3,7,1974,98058,2015,49,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-18,225000.0,3,2.5,2170,11745,1.0,0,4,7,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-18,358000.0,3,2.25,1610,6655,2.0,0,4,7,1985,98058,2015,38,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-18,249500.0,3,1.0,1180,7200,1.0,0,4,7,1968,98058,2015,55,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-18,300000.0,3,2.0,1480,6698,1.0,0,4,7,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-20,278500.0,4,1.0,1540,8400,1.0,0,3,7,1971,98058,2015,52,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-23,275000.0,3,1.75,1290,9760,1.0,0,3,7,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-24,265000.0,3,1.75,1680,9769,1.0,0,3,8,1989,98058,2015,34,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-24,430000.0,3,1.75,3440,10428,1.5,0,5,8,1974,98058,2015,49,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-25,340000.0,3,2.75,1720,28000,1.0,0,4,7,1958,98058,2015,65,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-26,190000.0,3,1.75,1390,7700,1.0,0,5,7,1965,98058,2015,58,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-26,392000.0,4,2.25,2360,7733,2.0,0,3,8,1983,98058,2015,40,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-27,339000.0,5,2.5,1720,10202,1.5,0,3,7,1970,98058,2015,53,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-02-27,315000.0,3,2.0,1500,7828,1.0,0,4,7,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-02,455000.0,4,2.5,2710,6558,2.0,0,3,9,1997,98058,2015,26,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-04,365000.0,3,2.25,2290,7350,2.0,0,3,8,1988,98058,2015,35,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-04,279950.0,3,2.25,1850,7480,2.0,0,3,7,1978,98058,2015,45,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-04,290000.0,3,2.5,2020,4861,2.0,0,3,7,2005,98058,2015,18,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-04,380000.0,3,2.5,2150,25705,1.5,0,3,6,1980,98058,2015,43,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-05,385000.0,4,3.0,2740,10925,1.0,0,3,8,1980,98058,2015,43,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-05,316500.0,3,2.5,1770,3873,2.0,0,3,7,2005,98058,2015,18,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-06,195000.0,3,1.5,1430,7560,1.0,0,5,6,1958,98058,2015,65,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-09,435000.0,4,2.25,2730,7506,2.0,0,4,8,1987,98058,2015,36,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-10,315001.0,3,1.75,1500,10230,1.0,0,2,7,1968,98058,2015,55,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-11,230000.0,2,1.0,800,17965,1.0,0,4,5,1942,98058,2015,81,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-11,197000.0,4,2.25,1790,13200,1.0,0,3,7,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-11,320000.0,3,2.25,1880,7350,1.0,0,3,8,1984,98058,2015,39,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-11,568000.0,3,2.5,2740,22499,2.0,0,3,9,1994,98058,2015,29,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-11,259950.0,4,1.75,1400,7920,1.0,0,3,7,1963,98058,2015,60,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-12,317500.0,6,1.75,2540,8400,1.0,0,3,8,1977,98058,2015,46,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-12,309950.0,4,1.75,1450,10074,1.0,0,4,7,1966,98058,2015,57,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-12,349950.0,4,2.0,1764,15600,1.0,0,5,7,1942,98058,2015,81,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-13,364808.0,3,1.75,2320,7875,1.0,0,3,8,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-16,370000.0,4,2.5,2570,7753,2.0,0,3,8,1987,98058,2015,36,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-16,319000.0,4,3.25,2360,8344,2.0,0,3,8,1990,98058,2015,33,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-17,500000.0,3,2.75,3410,9360,1.5,0,4,8,1967,98058,2015,56,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-19,378000.0,3,2.5,2130,8404,2.0,0,3,8,1991,98058,2015,32,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-20,475000.0,5,2.75,3080,6600,2.0,0,3,9,2002,98058,2015,21,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-20,270000.0,3,2.25,1500,7410,1.0,0,4,7,1973,98058,2015,50,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-20,420000.0,4,2.75,2400,20000,1.0,0,3,8,1961,98058,2015,62,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-23,302200.0,4,1.5,1730,10396,1.0,0,3,7,1964,98058,2015,59,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-23,412950.0,4,2.5,2430,6796,2.0,0,3,8,1993,98058,2015,30,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-24,329950.0,4,1.75,1740,7208,1.5,0,3,8,1976,98058,2015,47,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-24,334950.0,3,2.5,1620,2930,2.0,0,3,8,2002,98058,2015,21,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-25,336500.0,4,1.75,1760,7268,1.0,0,4,7,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-25,288000.0,3,1.0,1190,7560,1.0,0,5,6,1958,98058,2015,65,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-25,150000.0,2,1.0,1100,7200,1.0,0,4,6,1944,98058,2015,79,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-25,295000.0,3,2.0,1400,7384,1.0,0,3,7,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-25,270000.0,3,2.25,2390,7000,1.0,0,4,7,1970,98058,2015,53,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-26,256500.0,5,2.5,1960,7350,1.0,0,4,7,1969,98058,2015,54,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-26,279000.0,4,2.25,2090,8941,2.0,0,3,7,1975,98058,2015,48,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-27,280000.0,3,1.75,1590,7280,1.0,0,3,7,1974,98058,2015,49,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-27,323000.0,3,2.0,1830,6925,1.0,0,4,8,1979,98058,2015,44,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-27,249000.0,3,1.5,1180,11579,1.0,0,4,7,1962,98058,2015,61,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-29,199000.0,3,1.0,1390,21262,1.0,0,3,7,1958,98058,2015,65,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-30,347500.0,4,2.75,2290,7000,2.0,0,3,8,1977,98058,2015,46,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-30,355000.0,4,2.5,1780,15000,2.0,0,2,7,1993,98058,2015,30,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-30,479950.0,3,2.5,2780,6000,2.0,0,3,9,2004,98058,2015,19,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
2015-03-31,231750.0,3,1.0,1020,7615,1.0,0,3,7,1981,98058,2015,42,Renton,0.1263,"5,795",0.611124,0.051,31.9,"82,134","44,430",38.4
